"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0051181"	"cofactor transport"	0.0491655474177746	0.127407143738909	NA
"GO:0051953"	"negative regulation of amine transport"	0.0491655474177746	0.127407143738909	NA
"GO:0043112"	"receptor metabolic process"	0.0497539068957517	0.128846484237642	NA
"GO:0001933"	"negative regulation of protein phosphorylation"	0.0499712955394828	0.129277360134316	NA
"GO:0009167"	"purine ribonucleoside monophosphate metabolic process"	0.049986364907544	0.129277360134316	NA
"GO:0002824"	"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	0.0504473414475052	0.130383386449199	NA
"GO:0007254"	"JNK cascade"	0.0506249942692979	0.130731685537975	NA
"GO:0034333"	"adherens junction assembly"	0.0506489228917889	0.130731685537975	NA
"GO:0009126"	"purine nucleoside monophosphate metabolic process"	0.0507290838087317	0.130852277484224	NA
"GO:0009206"	"purine ribonucleoside triphosphate biosynthetic process"	0.0515351751452849	0.132515730883627	NA
"GO:0002717"	"positive regulation of natural killer cell mediated immunity"	0.0516448989515795	0.132515730883627	NA
"GO:0033144"	"negative regulation of intracellular steroid hormone receptor signaling pathway"	0.0516448989515795	0.132515730883627	NA
"GO:0042554"	"superoxide anion generation"	0.0516448989515795	0.132515730883627	NA
"GO:0045954"	"positive regulation of natural killer cell mediated cytotoxicity"	0.0516448989515795	0.132515730883627	NA
"GO:0050892"	"intestinal absorption"	0.0516448989515795	0.132515730883627	NA
"GO:0071825"	"protein-lipid complex subunit organization"	0.0516448989515795	0.132515730883627	NA
"GO:0086065"	"cell communication involved in cardiac conduction"	0.0516448989515795	0.132515730883627	NA
"GO:0072521"	"purine-containing compound metabolic process"	0.0520129370147481	0.133331481182264	NA
"GO:0007044"	"cell-substrate junction assembly"	0.0521331883999142	0.133331481182264	NA
"GO:0032606"	"type I interferon production"	0.0521331883999142	0.133331481182264	NA
"GO:0051384"	"response to glucocorticoid"	0.0521331883999142	0.133331481182264	NA
"GO:1903578"	"regulation of ATP metabolic process"	0.0521331883999142	0.133331481182264	NA
"GO:0007188"	"adenylate cyclase-modulating G protein-coupled receptor signaling pathway"	0.0523939682252064	0.133910906378336	NA
"GO:0009145"	"purine nucleoside triphosphate biosynthetic process"	0.0526357997840462	0.134441177907946	NA
"GO:0009161"	"ribonucleoside monophosphate metabolic process"	0.0529977822801453	0.135277444267585	NA
"GO:0006096"	"glycolytic process"	0.0536383409586317	0.136823225665662	NA
"GO:0001935"	"endothelial cell proliferation"	0.0537491948325819	0.136927473554618	NA
"GO:0072073"	"kidney epithelium development"	0.0537491948325819	0.136927473554618	NA
"GO:0001562"	"response to protozoan"	0.0541681204326373	0.13736866834278	NA
"GO:0032008"	"positive regulation of TOR signaling"	0.0541681204326373	0.13736866834278	NA
"GO:0040019"	"positive regulation of embryonic development"	0.0541681204326373	0.13736866834278	NA
"GO:0043267"	"negative regulation of potassium ion transport"	0.0541681204326373	0.13736866834278	NA
"GO:0046006"	"regulation of activated T cell proliferation"	0.0541681204326373	0.13736866834278	NA
"GO:0051339"	"regulation of lyase activity"	0.0541681204326373	0.13736866834278	NA
"GO:0051968"	"positive regulation of synaptic transmission, glutamatergic"	0.0541681204326373	0.13736866834278	NA
"GO:0009201"	"ribonucleoside triphosphate biosynthetic process"	0.0548753380151239	0.139072019205427	NA
"GO:0006757"	"ATP generation from ADP"	0.0551642462993654	0.139219749054478	NA
"GO:0019217"	"regulation of fatty acid metabolic process"	0.0551642462993654	0.139219749054478	NA
"GO:0045667"	"regulation of osteoblast differentiation"	0.056014205332811	0.139219749054478	NA
"GO:0070665"	"positive regulation of leukocyte proliferation"	0.056014205332811	0.139219749054478	NA
"GO:0009896"	"positive regulation of catabolic process"	0.0566634554388784	0.139219749054478	NA
"GO:0030521"	"androgen receptor signaling pathway"	0.0567341112770951	0.139219749054478	NA
"GO:0046885"	"regulation of hormone biosynthetic process"	0.0567341112770951	0.139219749054478	NA
"GO:1901021"	"positive regulation of calcium ion transmembrane transporter activity"	0.0567341112770951	0.139219749054478	NA
"GO:0001655"	"urogenital system development"	0.0568976760742952	0.139219749054478	NA
"GO:0072659"	"protein localization to plasma membrane"	0.0577182022410715	0.139219749054478	NA
"GO:0002232"	"leukocyte chemotaxis involved in inflammatory response"	0.0578510891803173	0.139219749054478	NA
"GO:0002248"	"connective tissue replacement involved in inflammatory response wound healing"	0.0578510891803173	0.139219749054478	NA
"GO:0002370"	"natural killer cell cytokine production"	0.0578510891803173	0.139219749054478	NA
"GO:0002727"	"regulation of natural killer cell cytokine production"	0.0578510891803173	0.139219749054478	NA
"GO:0002826"	"negative regulation of T-helper 1 type immune response"	0.0578510891803173	0.139219749054478	NA
"GO:0003402"	"planar cell polarity pathway involved in axis elongation"	0.0578510891803173	0.139219749054478	NA
"GO:0006686"	"sphingomyelin biosynthetic process"	0.0578510891803173	0.139219749054478	NA
"GO:0008228"	"opsonization"	0.0578510891803173	0.139219749054478	NA
"GO:0010572"	"positive regulation of platelet activation"	0.0578510891803173	0.139219749054478	NA
"GO:0010871"	"negative regulation of receptor biosynthetic process"	0.0578510891803173	0.139219749054478	NA
"GO:0014854"	"response to inactivity"	0.0578510891803173	0.139219749054478	NA
"GO:0014870"	"response to muscle inactivity"	0.0578510891803173	0.139219749054478	NA
"GO:0014877"	"response to muscle inactivity involved in regulation of muscle adaptation"	0.0578510891803173	0.139219749054478	NA
"GO:0014894"	"response to denervation involved in regulation of muscle adaptation"	0.0578510891803173	0.139219749054478	NA
"GO:0016115"	"terpenoid catabolic process"	0.0578510891803173	0.139219749054478	NA
"GO:0021648"	"vestibulocochlear nerve morphogenesis"	0.0578510891803173	0.139219749054478	NA
"GO:0032261"	"purine nucleotide salvage"	0.0578510891803173	0.139219749054478	NA
"GO:0032962"	"positive regulation of inositol trisphosphate biosynthetic process"	0.0578510891803173	0.139219749054478	NA
"GO:0034035"	"purine ribonucleoside bisphosphate metabolic process"	0.0578510891803173	0.139219749054478	NA
"GO:0034239"	"regulation of macrophage fusion"	0.0578510891803173	0.139219749054478	NA
"GO:0034316"	"negative regulation of Arp2/3 complex-mediated actin nucleation"	0.0578510891803173	0.139219749054478	NA
"GO:0035633"	"maintenance of permeability of blood-brain barrier"	0.0578510891803173	0.139219749054478	NA
"GO:0035655"	"interleukin-18-mediated signaling pathway"	0.0578510891803173	0.139219749054478	NA
"GO:0035790"	"platelet-derived growth factor receptor-alpha signaling pathway"	0.0578510891803173	0.139219749054478	NA
"GO:0042760"	"very long-chain fatty acid catabolic process"	0.0578510891803173	0.139219749054478	NA
"GO:0043305"	"negative regulation of mast cell degranulation"	0.0578510891803173	0.139219749054478	NA
"GO:0044340"	"canonical Wnt signaling pathway involved in regulation of cell proliferation"	0.0578510891803173	0.139219749054478	NA
"GO:0044803"	"multi-organism membrane organization"	0.0578510891803173	0.139219749054478	NA
"GO:0045112"	"integrin biosynthetic process"	0.0578510891803173	0.139219749054478	NA
"GO:0045650"	"negative regulation of macrophage differentiation"	0.0578510891803173	0.139219749054478	NA
"GO:0046137"	"negative regulation of vitamin metabolic process"	0.0578510891803173	0.139219749054478	NA
"GO:0048633"	"positive regulation of skeletal muscle tissue growth"	0.0578510891803173	0.139219749054478	NA
"GO:0048865"	"stem cell fate commitment"	0.0578510891803173	0.139219749054478	NA
"GO:0050427"	"3'-phosphoadenosine 5'-phosphosulfate metabolic process"	0.0578510891803173	0.139219749054478	NA
"GO:0050705"	"regulation of interleukin-1 alpha secretion"	0.0578510891803173	0.139219749054478	NA
"GO:0051415"	"microtubule nucleation by interphase microtubule organizing center"	0.0578510891803173	0.139219749054478	NA
"GO:0051610"	"serotonin uptake"	0.0578510891803173	0.139219749054478	NA
"GO:0060264"	"regulation of respiratory burst involved in inflammatory response"	0.0578510891803173	0.139219749054478	NA
"GO:0060267"	"positive regulation of respiratory burst"	0.0578510891803173	0.139219749054478	NA
"GO:0060315"	"negative regulation of ryanodine-sensitive calcium-release channel activity"	0.0578510891803173	0.139219749054478	NA
"GO:0060331"	"negative regulation of response to interferon-gamma"	0.0578510891803173	0.139219749054478	NA
"GO:0060336"	"negative regulation of interferon-gamma-mediated signaling pathway"	0.0578510891803173	0.139219749054478	NA
"GO:0060687"	"regulation of branching involved in prostate gland morphogenesis"	0.0578510891803173	0.139219749054478	NA
"GO:0061304"	"retinal blood vessel morphogenesis"	0.0578510891803173	0.139219749054478	NA
"GO:0061517"	"macrophage proliferation"	0.0578510891803173	0.139219749054478	NA
"GO:0061518"	"microglial cell proliferation"	0.0578510891803173	0.139219749054478	NA
"GO:0070245"	"positive regulation of thymocyte apoptotic process"	0.0578510891803173	0.139219749054478	NA
"GO:0071224"	"cellular response to peptidoglycan"	0.0578510891803173	0.139219749054478	NA
"GO:0071640"	"regulation of macrophage inflammatory protein 1 alpha production"	0.0578510891803173	0.139219749054478	NA
"GO:0071671"	"regulation of smooth muscle cell chemotaxis"	0.0578510891803173	0.139219749054478	NA
"GO:0071763"	"nuclear membrane organization"	0.0578510891803173	0.139219749054478	NA
"GO:0072177"	"mesonephric duct development"	0.0578510891803173	0.139219749054478	NA
"GO:0072298"	"regulation of metanephric glomerulus development"	0.0578510891803173	0.139219749054478	NA
"GO:0090027"	"negative regulation of monocyte chemotaxis"	0.0578510891803173	0.139219749054478	NA
"GO:0090158"	"endoplasmic reticulum membrane organization"	0.0578510891803173	0.139219749054478	NA
"GO:0098528"	"skeletal muscle fiber differentiation"	0.0578510891803173	0.139219749054478	NA
"GO:1900028"	"negative regulation of ruffle assembly"	0.0578510891803173	0.139219749054478	NA
"GO:1900086"	"positive regulation of peptidyl-tyrosine autophosphorylation"	0.0578510891803173	0.139219749054478	NA
"GO:1901228"	"positive regulation of transcription from RNA polymerase II promoter involved in heart development"	0.0578510891803173	0.139219749054478	NA
"GO:1902035"	"positive regulation of hematopoietic stem cell proliferation"	0.0578510891803173	0.139219749054478	NA
"GO:1903238"	"positive regulation of leukocyte tethering or rolling"	0.0578510891803173	0.139219749054478	NA
"GO:1903400"	"L-arginine transmembrane transport"	0.0578510891803173	0.139219749054478	NA
"GO:1903826"	"arginine transmembrane transport"	0.0578510891803173	0.139219749054478	NA
"GO:1904238"	"pericyte cell differentiation"	0.0578510891803173	0.139219749054478	NA
"GO:1904753"	"negative regulation of vascular associated smooth muscle cell migration"	0.0578510891803173	0.139219749054478	NA
"GO:1905065"	"positive regulation of vascular smooth muscle cell differentiation"	0.0578510891803173	0.139219749054478	NA
"GO:1990822"	"basic amino acid transmembrane transport"	0.0578510891803173	0.139219749054478	NA
"GO:2000348"	"regulation of CD40 signaling pathway"	0.0578510891803173	0.139219749054478	NA
"GO:2000416"	"regulation of eosinophil migration"	0.0578510891803173	0.139219749054478	NA
"GO:2000554"	"regulation of T-helper 1 cell cytokine production"	0.0578510891803173	0.139219749054478	NA
"GO:2000556"	"positive regulation of T-helper 1 cell cytokine production"	0.0578510891803173	0.139219749054478	NA
"GO:2001268"	"negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	0.0578510891803173	0.139219749054478	NA
"GO:0006814"	"sodium ion transport"	0.0579153705906193	0.13928878003755	NA
"GO:0001656"	"metanephros development"	0.0582777608815855	0.139685018900073	NA
"GO:0019226"	"transmission of nerve impulse"	0.0582777608815855	0.139685018900073	NA
"GO:0045833"	"negative regulation of lipid metabolic process"	0.0582777608815855	0.139685018900073	NA
"GO:0070301"	"cellular response to hydrogen peroxide"	0.0582777608815855	0.139685018900073	NA
"GO:1903524"	"positive regulation of blood circulation"	0.0582777608815855	0.139685018900073	NA
"GO:0002821"	"positive regulation of adaptive immune response"	0.058330007892338	0.139685018900073	NA
"GO:0008643"	"carbohydrate transport"	0.058330007892338	0.139685018900073	NA
"GO:0016054"	"organic acid catabolic process"	0.0588668725006733	0.140798332576488	NA
"GO:0046395"	"carboxylic acid catabolic process"	0.0588668725006733	0.140798332576488	NA
"GO:0002369"	"T cell cytokine production"	0.059341788198971	0.141253711268371	NA
"GO:0002686"	"negative regulation of leukocyte migration"	0.059341788198971	0.141253711268371	NA
"GO:0030225"	"macrophage differentiation"	0.059341788198971	0.141253711268371	NA
"GO:0042304"	"regulation of fatty acid biosynthetic process"	0.059341788198971	0.141253711268371	NA
"GO:0048710"	"regulation of astrocyte differentiation"	0.059341788198971	0.141253711268371	NA
"GO:0060325"	"face morphogenesis"	0.059341788198971	0.141253711268371	NA
"GO:0071542"	"dopaminergic neuron differentiation"	0.059341788198971	0.141253711268371	NA
"GO:0071902"	"positive regulation of protein serine/threonine kinase activity"	0.0593460519614623	0.141253711268371	NA
"GO:0030856"	"regulation of epithelial cell differentiation"	0.0595068867158	0.141464427532762	NA
"GO:0055067"	"monovalent inorganic cation homeostasis"	0.0595068867158	0.141464427532762	NA
"GO:0009063"	"cellular amino acid catabolic process"	0.0598650845758963	0.142057050300474	NA
"GO:0042866"	"pyruvate biosynthetic process"	0.0598650845758963	0.142057050300474	NA
"GO:0060395"	"SMAD protein signal transduction"	0.0598650845758963	0.142057050300474	NA
"GO:0009123"	"nucleoside monophosphate metabolic process"	0.0601701883753365	0.142694513401631	NA
"GO:0031331"	"positive regulation of cellular catabolic process"	0.0604909295357999	0.143368266065164	NA
"GO:0030183"	"B cell differentiation"	0.0606963768813268	0.143768113036702	NA
"GO:0002028"	"regulation of sodium ion transport"	0.0614725901929363	0.145249821868185	NA
"GO:0051817"	"modification of morphology or physiology of other organism involved in symbiotic interaction"	0.0614725901929363	0.145249821868185	NA
"GO:0008406"	"gonad development"	0.061774909719676	0.145249821868185	NA
"GO:0015718"	"monocarboxylic acid transport"	0.061898446100409	0.145249821868185	NA
"GO:0045580"	"regulation of T cell differentiation"	0.061898446100409	0.145249821868185	NA
"GO:0003298"	"physiological muscle hypertrophy"	0.0619900849782442	0.145249821868185	NA
"GO:0003301"	"physiological cardiac muscle hypertrophy"	0.0619900849782442	0.145249821868185	NA
"GO:0010972"	"negative regulation of G2/M transition of mitotic cell cycle"	0.0619900849782442	0.145249821868185	NA
"GO:0033628"	"regulation of cell adhesion mediated by integrin"	0.0619900849782442	0.145249821868185	NA
"GO:0046326"	"positive regulation of glucose import"	0.0619900849782442	0.145249821868185	NA
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	0.0619900849782442	0.145249821868185	NA
"GO:0050856"	"regulation of T cell receptor signaling pathway"	0.0619900849782442	0.145249821868185	NA
"GO:0051154"	"negative regulation of striated muscle cell differentiation"	0.0619900849782442	0.145249821868185	NA
"GO:0061049"	"cell growth involved in cardiac muscle cell development"	0.0619900849782442	0.145249821868185	NA
"GO:0086009"	"membrane repolarization"	0.0619900849782442	0.145249821868185	NA
"GO:1903523"	"negative regulation of blood circulation"	0.0619900849782442	0.145249821868185	NA
"GO:2000008"	"regulation of protein localization to cell surface"	0.0619900849782442	0.145249821868185	NA
"GO:2001258"	"negative regulation of cation channel activity"	0.0619900849782442	0.145249821868185	NA
"GO:0002027"	"regulation of heart rate"	0.0631001271593745	0.147673921994397	NA
"GO:0030838"	"positive regulation of actin filament polymerization"	0.0631001271593745	0.147673921994397	NA
"GO:0044403"	"symbiont process"	0.0634639252480491	0.148436544827027	NA
"GO:0048762"	"mesenchymal cell differentiation"	0.0637581497881458	0.149035627312434	NA
"GO:0042737"	"drug catabolic process"	0.064340184606583	0.149070414889297	NA
"GO:0006110"	"regulation of glycolytic process"	0.0646779522318076	0.149070414889297	NA
"GO:0010518"	"positive regulation of phospholipase activity"	0.0646779522318076	0.149070414889297	NA
"GO:0010559"	"regulation of glycoprotein biosynthetic process"	0.0646779522318076	0.149070414889297	NA
"GO:0030811"	"regulation of nucleotide catabolic process"	0.0646779522318076	0.149070414889297	NA
"GO:0032958"	"inositol phosphate biosynthetic process"	0.0646779522318076	0.149070414889297	NA
"GO:0090317"	"negative regulation of intracellular protein transport"	0.0646779522318076	0.149070414889297	NA
"GO:0060021"	"roof of mouth development"	0.0647475419853822	0.149070414889297	NA
"GO:0045137"	"development of primary sexual characteristics"	0.06577695624304	0.149070414889297	NA
"GO:0046031"	"ADP metabolic process"	0.0664146783740972	0.149070414889297	NA
"GO:0014013"	"regulation of gliogenesis"	0.0668318124814464	0.149070414889297	NA
"GO:0002002"	"regulation of angiotensin levels in blood"	0.0671635935215512	0.149070414889297	NA
"GO:0002072"	"optic cup morphogenesis involved in camera-type eye development"	0.0671635935215512	0.149070414889297	NA
"GO:0002291"	"T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell"	0.0671635935215512	0.149070414889297	NA
"GO:0002361"	"CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation"	0.0671635935215512	0.149070414889297	NA
"GO:0002536"	"respiratory burst involved in inflammatory response"	0.0671635935215512	0.149070414889297	NA
"GO:0002583"	"regulation of antigen processing and presentation of peptide antigen"	0.0671635935215512	0.149070414889297	NA
"GO:0002759"	"regulation of antimicrobial humoral response"	0.0671635935215512	0.149070414889297	NA
"GO:0002860"	"positive regulation of natural killer cell mediated cytotoxicity directed against tumor cell target"	0.0671635935215512	0.149070414889297	NA
"GO:0003256"	"regulation of transcription from RNA polymerase II promoter involved in myocardial precursor cell differentiation"	0.0671635935215512	0.149070414889297	NA
"GO:0006145"	"purine nucleobase catabolic process"	0.0671635935215512	0.149070414889297	NA
"GO:0008627"	"intrinsic apoptotic signaling pathway in response to osmotic stress"	0.0671635935215512	0.149070414889297	NA
"GO:0009635"	"response to herbicide"	0.0671635935215512	0.149070414889297	NA
"GO:0015671"	"oxygen transport"	0.0671635935215512	0.149070414889297	NA
"GO:0015822"	"ornithine transport"	0.0671635935215512	0.149070414889297	NA
"GO:0019062"	"virion attachment to host cell"	0.0671635935215512	0.149070414889297	NA
"GO:0019530"	"taurine metabolic process"	0.0671635935215512	0.149070414889297	NA
"GO:0019694"	"alkanesulfonate metabolic process"	0.0671635935215512	0.149070414889297	NA
"GO:0030885"	"regulation of myeloid dendritic cell activation"	0.0671635935215512	0.149070414889297	NA
"GO:0031282"	"regulation of guanylate cyclase activity"	0.0671635935215512	0.149070414889297	NA
"GO:0031394"	"positive regulation of prostaglandin biosynthetic process"	0.0671635935215512	0.149070414889297	NA
"GO:0031547"	"brain-derived neurotrophic factor receptor signaling pathway"	0.0671635935215512	0.149070414889297	NA
"GO:0032960"	"regulation of inositol trisphosphate biosynthetic process"	0.0671635935215512	0.149070414889297	NA
"GO:0033629"	"negative regulation of cell adhesion mediated by integrin"	0.0671635935215512	0.149070414889297	NA
"GO:0033634"	"positive regulation of cell-cell adhesion mediated by integrin"	0.0671635935215512	0.149070414889297	NA
"GO:0033762"	"response to glucagon"	0.0671635935215512	0.149070414889297	NA
"GO:0035701"	"hematopoietic stem cell migration"	0.0671635935215512	0.149070414889297	NA
"GO:0035766"	"cell chemotaxis to fibroblast growth factor"	0.0671635935215512	0.149070414889297	NA
"GO:0035768"	"endothelial cell chemotaxis to fibroblast growth factor"	0.0671635935215512	0.149070414889297	NA
"GO:0042904"	"9-cis-retinoic acid biosynthetic process"	0.0671635935215512	0.149070414889297	NA
"GO:0042905"	"9-cis-retinoic acid metabolic process"	0.0671635935215512	0.149070414889297	NA
"GO:0042985"	"negative regulation of amyloid precursor protein biosynthetic process"	0.0671635935215512	0.149070414889297	NA
"GO:0044341"	"sodium-dependent phosphate transport"	0.0671635935215512	0.149070414889297	NA
"GO:0045409"	"negative regulation of interleukin-6 biosynthetic process"	0.0671635935215512	0.149070414889297	NA
"GO:0045714"	"regulation of low-density lipoprotein particle receptor biosynthetic process"	0.0671635935215512	0.149070414889297	NA
"GO:0046439"	"L-cysteine metabolic process"	0.0671635935215512	0.149070414889297	NA
"GO:0048842"	"positive regulation of axon extension involved in axon guidance"	0.0671635935215512	0.149070414889297	NA
"GO:0050703"	"interleukin-1 alpha secretion"	0.0671635935215512	0.149070414889297	NA
"GO:0050859"	"negative regulation of B cell receptor signaling pathway"	0.0671635935215512	0.149070414889297	NA
"GO:0051541"	"elastin metabolic process"	0.0671635935215512	0.149070414889297	NA
"GO:0051694"	"pointed-end actin filament capping"	0.0671635935215512	0.149070414889297	NA
"GO:0051799"	"negative regulation of hair follicle development"	0.0671635935215512	0.149070414889297	NA
"GO:0060017"	"parathyroid gland development"	0.0671635935215512	0.149070414889297	NA
"GO:0060054"	"positive regulation of epithelial cell proliferation involved in wound healing"	0.0671635935215512	0.149070414889297	NA
"GO:0060075"	"regulation of resting membrane potential"	0.0671635935215512	0.149070414889297	NA
"GO:0060283"	"negative regulation of oocyte development"	0.0671635935215512	0.149070414889297	NA
"GO:0060369"	"positive regulation of Fc receptor mediated stimulatory signaling pathway"	0.0671635935215512	0.149070414889297	NA
"GO:0060509"	"type I pneumocyte differentiation"	0.0671635935215512	0.149070414889297	NA
"GO:0060510"	"type II pneumocyte differentiation"	0.0671635935215512	0.149070414889297	NA
"GO:0060676"	"ureteric bud formation"	0.0671635935215512	0.149070414889297	NA
"GO:0060763"	"mammary duct terminal end bud growth"	0.0671635935215512	0.149070414889297	NA
"GO:0061343"	"cell adhesion involved in heart morphogenesis"	0.0671635935215512	0.149070414889297	NA
"GO:0070099"	"regulation of chemokine-mediated signaling pathway"	0.0671635935215512	0.149070414889297	NA
"GO:0071351"	"cellular response to interleukin-18"	0.0671635935215512	0.149070414889297	NA
"GO:0071608"	"macrophage inflammatory protein-1 alpha production"	0.0671635935215512	0.149070414889297	NA
"GO:0071676"	"negative regulation of mononuclear cell migration"	0.0671635935215512	0.149070414889297	NA
"GO:0072161"	"mesenchymal cell differentiation involved in kidney development"	0.0671635935215512	0.149070414889297	NA
"GO:0072675"	"osteoclast fusion"	0.0671635935215512	0.149070414889297	NA
"GO:0072679"	"thymocyte migration"	0.0671635935215512	0.149070414889297	NA
"GO:0097283"	"keratinocyte apoptotic process"	0.0671635935215512	0.149070414889297	NA
"GO:0097411"	"hypoxia-inducible factor-1alpha signaling pathway"	0.0671635935215512	0.149070414889297	NA
"GO:0098883"	"synapse pruning"	0.0671635935215512	0.149070414889297	NA
"GO:0098915"	"membrane repolarization during ventricular cardiac muscle cell action potential"	0.0671635935215512	0.149070414889297	NA
"GO:0150094"	"amyloid-beta clearance by cellular catabolic process"	0.0671635935215512	0.149070414889297	NA
"GO:1900084"	"regulation of peptidyl-tyrosine autophosphorylation"	0.0671635935215512	0.149070414889297	NA
"GO:1900227"	"positive regulation of NLRP3 inflammasome complex assembly"	0.0671635935215512	0.149070414889297	NA
"GO:1900747"	"negative regulation of vascular endothelial growth factor signaling pathway"	0.0671635935215512	0.149070414889297	NA
"GO:1901897"	"regulation of relaxation of cardiac muscle"	0.0671635935215512	0.149070414889297	NA
"GO:1902172"	"regulation of keratinocyte apoptotic process"	0.0671635935215512	0.149070414889297	NA
"GO:1903352"	"L-ornithine transmembrane transport"	0.0671635935215512	0.149070414889297	NA
"GO:1904306"	"positive regulation of gastro-intestinal system smooth muscle contraction"	0.0671635935215512	0.149070414889297	NA
"GO:1904847"	"regulation of cell chemotaxis to fibroblast growth factor"	0.0671635935215512	0.149070414889297	NA
"GO:1905880"	"negative regulation of oogenesis"	0.0671635935215512	0.149070414889297	NA
"GO:2000271"	"positive regulation of fibroblast apoptotic process"	0.0671635935215512	0.149070414889297	NA
"GO:2000510"	"positive regulation of dendritic cell chemotaxis"	0.0671635935215512	0.149070414889297	NA
"GO:2000544"	"regulation of endothelial cell chemotaxis to fibroblast growth factor"	0.0671635935215512	0.149070414889297	NA
"GO:2000698"	"positive regulation of epithelial cell differentiation involved in kidney development"	0.0671635935215512	0.149070414889297	NA
"GO:2001012"	"mesenchymal cell differentiation involved in renal system development"	0.0671635935215512	0.149070414889297	NA
"GO:2001016"	"positive regulation of skeletal muscle cell differentiation"	0.0671635935215512	0.149070414889297	NA
"GO:0010907"	"positive regulation of glucose metabolic process"	0.0674043571872494	0.149181702304133	NA
"GO:0031670"	"cellular response to nutrient"	0.0674043571872494	0.149181702304133	NA
"GO:0032371"	"regulation of sterol transport"	0.0674043571872494	0.149181702304133	NA
"GO:0032374"	"regulation of cholesterol transport"	0.0674043571872494	0.149181702304133	NA
"GO:0086002"	"cardiac muscle cell action potential involved in contraction"	0.0674043571872494	0.149181702304133	NA
