"ID"	"Description"	"pvalue"	"p.adjust"	"Sign"
"GO:0032733"	"positive regulation of interleukin-10 production"	0.00181959028064003	0.0101465396132219	-1
"GO:0055083"	"monovalent inorganic anion homeostasis"	0.00181959028064003	0.0101465396132219	-1
"GO:2000406"	"positive regulation of T cell migration"	0.00181959028064003	0.0101465396132219	-1
"GO:0034219"	"carbohydrate transmembrane transport"	0.00182157642404072	0.0101465396132219	-1
"GO:0048016"	"inositol phosphate-mediated signaling"	0.00187768695528881	0.0104078162975138	-1
"GO:0050879"	"multicellular organismal movement"	0.00187768695528881	0.0104078162975138	-1
"GO:0050881"	"musculoskeletal movement"	0.00187768695528881	0.0104078162975138	-1
"GO:2001169"	"regulation of ATP biosynthetic process"	0.00187768695528881	0.0104078162975138	-1
"GO:0014910"	"regulation of smooth muscle cell migration"	0.00195328564309598	0.0108135997107994	-1
"GO:0015711"	"organic anion transport"	0.00197604391512242	0.0109262183717588	-1
"GO:0009611"	"response to wounding"	0.00199111025289702	0.0109960826298574	-1
"GO:0032663"	"regulation of interleukin-2 production"	0.00202915180972044	0.0111540309944246	-1
"GO:0070231"	"T cell apoptotic process"	0.00202915180972044	0.0111540309944246	-1
"GO:0043304"	"regulation of mast cell degranulation"	0.00202957495211395	0.0111540309944246	-1
"GO:0045940"	"positive regulation of steroid metabolic process"	0.00202957495211395	0.0111540309944246	-1
"GO:0032606"	"type I interferon production"	0.00207476266400506	0.0113885334093385	-1
"GO:0051209"	"release of sequestered calcium ion into cytosol"	0.00211817201272348	0.0115564876027138	-1
"GO:0035051"	"cardiocyte differentiation"	0.00212329481791333	0.0115564876027138	-1
"GO:0002883"	"regulation of hypersensitivity"	0.00213346609512846	0.0115564876027138	-1
"GO:0010919"	"regulation of inositol phosphate biosynthetic process"	0.00213346609512846	0.0115564876027138	-1
"GO:0010934"	"macrophage cytokine production"	0.00213346609512846	0.0115564876027138	-1
"GO:0032310"	"prostaglandin secretion"	0.00213346609512846	0.0115564876027138	-1
"GO:0043373"	"CD4-positive, alpha-beta T cell lineage commitment"	0.00213346609512846	0.0115564876027138	-1
"GO:0048739"	"cardiac muscle fiber development"	0.00213346609512846	0.0115564876027138	-1
"GO:0050665"	"hydrogen peroxide biosynthetic process"	0.00213346609512846	0.0115564876027138	-1
"GO:2000257"	"regulation of protein activation cascade"	0.00213346609512846	0.0115564876027138	-1
"GO:2001170"	"negative regulation of ATP biosynthetic process"	0.00213346609512846	0.0115564876027138	-1
"GO:0015908"	"fatty acid transport"	0.00220185870082349	0.0118984550822277	-1
"GO:0070509"	"calcium ion import"	0.00220185870082349	0.0118984550822277	-1
"GO:0002861"	"regulation of inflammatory response to antigenic stimulus"	0.00225572206361964	0.0121027649985192	-1
"GO:0014002"	"astrocyte development"	0.00225572206361964	0.0121027649985192	-1
"GO:0030574"	"collagen catabolic process"	0.00225572206361964	0.0121027649985192	-1
"GO:0033006"	"regulation of mast cell activation involved in immune response"	0.00225572206361964	0.0121027649985192	-1
"GO:1904037"	"positive regulation of epithelial cell apoptotic process"	0.00225572206361964	0.0121027649985192	-1
"GO:2000516"	"positive regulation of CD4-positive, alpha-beta T cell activation"	0.00225572206361964	0.0121027649985192	-1
"GO:0001915"	"negative regulation of T cell mediated cytotoxicity"	0.00232038576503295	0.0123037571104854	-1
"GO:0002729"	"positive regulation of natural killer cell cytokine production"	0.00232038576503295	0.0123037571104854	-1
"GO:0010693"	"negative regulation of alkaline phosphatase activity"	0.00232038576503295	0.0123037571104854	-1
"GO:0014005"	"microglia development"	0.00232038576503295	0.0123037571104854	-1
"GO:0034136"	"negative regulation of toll-like receptor 2 signaling pathway"	0.00232038576503295	0.0123037571104854	-1
"GO:0034241"	"positive regulation of macrophage fusion"	0.00232038576503295	0.0123037571104854	-1
"GO:0045085"	"negative regulation of interleukin-2 biosynthetic process"	0.00232038576503295	0.0123037571104854	-1
"GO:0061476"	"response to anticoagulant"	0.00232038576503295	0.0123037571104854	-1
"GO:0090271"	"positive regulation of fibroblast growth factor production"	0.00232038576503295	0.0123037571104854	-1
"GO:2000427"	"positive regulation of apoptotic cell clearance"	0.00232038576503295	0.0123037571104854	-1
"GO:0051283"	"negative regulation of sequestering of calcium ion"	0.00233573552948998	0.0123706461356946	-1
"GO:0051403"	"stress-activated MAPK cascade"	0.00235029963682962	0.0124332225232519	-1
"GO:0046850"	"regulation of bone remodeling"	0.00235855670496879	0.0124477852702145	-1
"GO:0050982"	"detection of mechanical stimulus"	0.00235855670496879	0.0124477852702145	-1
"GO:0016064"	"immunoglobulin mediated immune response"	0.00249522558697438	0.0131537358157169	-1
"GO:0002524"	"hypersensitivity"	0.00253097103734702	0.0132036701290895	-1
"GO:0006691"	"leukotriene metabolic process"	0.00253097103734702	0.0132036701290895	-1
"GO:0007252"	"I-kappaB phosphorylation"	0.00253097103734702	0.0132036701290895	-1
"GO:0030809"	"negative regulation of nucleotide biosynthetic process"	0.00253097103734702	0.0132036701290895	-1
"GO:0034138"	"toll-like receptor 3 signaling pathway"	0.00253097103734702	0.0132036701290895	-1
"GO:0045579"	"positive regulation of B cell differentiation"	0.00253097103734702	0.0132036701290895	-1
"GO:0048143"	"astrocyte activation"	0.00253097103734702	0.0132036701290895	-1
"GO:0060099"	"regulation of phagocytosis, engulfment"	0.00253097103734702	0.0132036701290895	-1
"GO:1900372"	"negative regulation of purine nucleotide biosynthetic process"	0.00253097103734702	0.0132036701290895	-1
"GO:0045600"	"positive regulation of fat cell differentiation"	0.00253707838862769	0.0132050696798194	-1
"GO:0051926"	"negative regulation of calcium ion transport"	0.00253707838862769	0.0132050696798194	-1
"GO:0051282"	"regulation of sequestering of calcium ion"	0.0025701299487437	0.0133617215611124	-1
"GO:0009127"	"purine nucleoside monophosphate biosynthetic process"	0.00260840114613637	0.0135295853027234	-1
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	0.00260840114613637	0.0135295853027234	-1
"GO:1903524"	"positive regulation of blood circulation"	0.00261849946176425	0.0135664067188542	-1
"GO:0051208"	"sequestering of calcium ion"	0.00269390171690862	0.0139410954983727	-1
"GO:0007517"	"muscle organ development"	0.00271884184446213	0.0140274536115173	-1
"GO:0045668"	"negative regulation of osteoblast differentiation"	0.00272520178459151	0.0140274536115173	-1
"GO:0051604"	"protein maturation"	0.0027253825450432	0.0140274536115173	-1
"GO:0019724"	"B cell mediated immunity"	0.00272609589310717	0.0140274536115173	-1
"GO:0048705"	"skeletal system morphogenesis"	0.00272609589310717	0.0140274536115173	-1
"GO:1903305"	"regulation of regulated secretory pathway"	0.00274147356473949	0.0140905510605872	-1
"GO:0046006"	"regulation of activated T cell proliferation"	0.00275894174645299	0.0141642378197581	-1
"GO:0046717"	"acid secretion"	0.00282219851576897	0.0144658643841833	-1
"GO:0006937"	"regulation of muscle contraction"	0.00282728810869291	0.0144658643841833	-1
"GO:0014013"	"regulation of gliogenesis"	0.00282728810869291	0.0144658643841833	-1
"GO:0006911"	"phagocytosis, engulfment"	0.0028403317700616	0.0145161814643939	-1
"GO:0001938"	"positive regulation of endothelial cell proliferation"	0.00292737897511087	0.0149105125049848	-1
"GO:0014909"	"smooth muscle cell migration"	0.00292737897511087	0.0149105125049848	-1
"GO:0051817"	"modification of morphology or physiology of other organism involved in symbiotic interaction"	0.00292737897511087	0.0149105125049848	-1
"GO:0002363"	"alpha-beta T cell lineage commitment"	0.00297128895788192	0.0149990401300222	-1
"GO:0010623"	"programmed cell death involved in cell development"	0.00297128895788192	0.0149990401300222	-1
"GO:0031664"	"regulation of lipopolysaccharide-mediated signaling pathway"	0.00297128895788192	0.0149990401300222	-1
"GO:0046886"	"positive regulation of hormone biosynthetic process"	0.00297128895788192	0.0149990401300222	-1
"GO:0050860"	"negative regulation of T cell receptor signaling pathway"	0.00297128895788192	0.0149990401300222	-1
"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	0.00297128895788192	0.0149990401300222	-1
"GO:0070723"	"response to cholesterol"	0.00297128895788192	0.0149990401300222	-1
"GO:1905153"	"regulation of membrane invagination"	0.00297128895788192	0.0149990401300222	-1
"GO:0006692"	"prostanoid metabolic process"	0.00303721557810243	0.0152467547833044	-1
"GO:0006693"	"prostaglandin metabolic process"	0.00303721557810243	0.0152467547833044	-1
"GO:0032620"	"interleukin-17 production"	0.00303721557810243	0.0152467547833044	-1
"GO:0046885"	"regulation of hormone biosynthetic process"	0.00303721557810243	0.0152467547833044	-1
"GO:1901021"	"positive regulation of calcium ion transmembrane transporter activity"	0.00303721557810243	0.0152467547833044	-1
"GO:0009156"	"ribonucleoside monophosphate biosynthetic process"	0.00306024713880151	0.0153453412514404	-1
"GO:0060348"	"bone development"	0.00307281632366345	0.0153913047972644	-1
"GO:0014015"	"positive regulation of gliogenesis"	0.00309165725740748	0.0154230713446849	-1
"GO:0030838"	"positive regulation of actin filament polymerization"	0.00309165725740748	0.0154230713446849	-1
"GO:0046889"	"positive regulation of lipid biosynthetic process"	0.00309165725740748	0.0154230713446849	-1
"GO:0060048"	"cardiac muscle contraction"	0.00309279807862684	0.0154230713446849	-1
"GO:1901617"	"organic hydroxy compound biosynthetic process"	0.00317015549320614	0.01579142433455	-1
"GO:0030833"	"regulation of actin filament polymerization"	0.00318219131252279	0.0158339398311778	-1
"GO:0035821"	"modification of morphology or physiology of other organism"	0.00330787983339172	0.016441253281792	-1
"GO:0030225"	"macrophage differentiation"	0.00333405302679007	0.0164807888963623	-1
"GO:0046456"	"icosanoid biosynthetic process"	0.00333405302679007	0.0164807888963623	-1
"GO:0048741"	"skeletal muscle fiber development"	0.00333405302679007	0.0164807888963623	-1
"GO:0070884"	"regulation of calcineurin-NFAT signaling cascade"	0.00333405302679007	0.0164807888963623	-1
"GO:0106056"	"regulation of calcineurin-mediated signaling"	0.00333405302679007	0.0164807888963623	-1
"GO:0002293"	"alpha-beta T cell differentiation involved in immune response"	0.00335010425656535	0.0165230201347963	-1
"GO:0033627"	"cell adhesion mediated by integrin"	0.00335010425656535	0.0165230201347963	-1
"GO:0002370"	"natural killer cell cytokine production"	0.00344496553989106	0.0165230201347963	-1
"GO:0002727"	"regulation of natural killer cell cytokine production"	0.00344496553989106	0.0165230201347963	-1
"GO:0003105"	"negative regulation of glomerular filtration"	0.00344496553989106	0.0165230201347963	-1
"GO:0014004"	"microglia differentiation"	0.00344496553989106	0.0165230201347963	-1
"GO:0034239"	"regulation of macrophage fusion"	0.00344496553989106	0.0165230201347963	-1
"GO:0035509"	"negative regulation of myosin-light-chain-phosphatase activity"	0.00344496553989106	0.0165230201347963	-1
"GO:0043376"	"regulation of CD8-positive, alpha-beta T cell differentiation"	0.00344496553989106	0.0165230201347963	-1
"GO:0045588"	"positive regulation of gamma-delta T cell differentiation"	0.00344496553989106	0.0165230201347963	-1
"GO:0046645"	"positive regulation of gamma-delta T cell activation"	0.00344496553989106	0.0165230201347963	-1
"GO:0070162"	"adiponectin secretion"	0.00344496553989106	0.0165230201347963	-1
"GO:0070163"	"regulation of adiponectin secretion"	0.00344496553989106	0.0165230201347963	-1
"GO:0070339"	"response to bacterial lipopeptide"	0.00344496553989106	0.0165230201347963	-1
"GO:0070948"	"regulation of neutrophil mediated cytotoxicity"	0.00344496553989106	0.0165230201347963	-1
"GO:0071220"	"cellular response to bacterial lipoprotein"	0.00344496553989106	0.0165230201347963	-1
"GO:0071221"	"cellular response to bacterial lipopeptide"	0.00344496553989106	0.0165230201347963	-1
"GO:0071640"	"regulation of macrophage inflammatory protein 1 alpha production"	0.00344496553989106	0.0165230201347963	-1
"GO:0071671"	"regulation of smooth muscle cell chemotaxis"	0.00344496553989106	0.0165230201347963	-1
"GO:0090027"	"negative regulation of monocyte chemotaxis"	0.00344496553989106	0.0165230201347963	-1
"GO:1900157"	"regulation of bone mineralization involved in bone maturation"	0.00344496553989106	0.0165230201347963	-1
"GO:2000110"	"negative regulation of macrophage apoptotic process"	0.00344496553989106	0.0165230201347963	-1
"GO:2000405"	"negative regulation of T cell migration"	0.00344496553989106	0.0165230201347963	-1
"GO:2000425"	"regulation of apoptotic cell clearance"	0.00344496553989106	0.0165230201347963	-1
"GO:2000659"	"regulation of interleukin-1-mediated signaling pathway"	0.00344496553989106	0.0165230201347963	-1
"GO:0034368"	"protein-lipid complex remodeling"	0.00345584281395475	0.0165230201347963	-1
"GO:0034369"	"plasma lipoprotein particle remodeling"	0.00345584281395475	0.0165230201347963	-1
"GO:0036336"	"dendritic cell migration"	0.00345584281395475	0.0165230201347963	-1
"GO:0051770"	"positive regulation of nitric-oxide synthase biosynthetic process"	0.00345584281395475	0.0165230201347963	-1
"GO:0060252"	"positive regulation of glial cell proliferation"	0.00345584281395475	0.0165230201347963	-1
"GO:0070498"	"interleukin-1-mediated signaling pathway"	0.00345584281395475	0.0165230201347963	-1
"GO:0031331"	"positive regulation of cellular catabolic process"	0.00347548886525826	0.0165994045803201	-1
"GO:0071229"	"cellular response to acid chemical"	0.00352393275084777	0.0168130251393296	-1
"GO:0043433"	"negative regulation of DNA-binding transcription factor activity"	0.00357079698859754	0.0170186667854865	-1
"GO:0002287"	"alpha-beta T cell activation involved in immune response"	0.00357955622721677	0.0170424555954752	-1
"GO:0007187"	"G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	0.00358435268891467	0.0170473472260369	-1
"GO:0006509"	"membrane protein ectodomain proteolysis"	0.0036500339624741	0.0172689368329188	-1
"GO:0050856"	"regulation of T cell receptor signaling pathway"	0.0036500339624741	0.0172689368329188	-1
"GO:0051281"	"positive regulation of release of sequestered calcium ion into cytosol"	0.0036500339624741	0.0172689368329188	-1
"GO:1900744"	"regulation of p38MAPK cascade"	0.0036500339624741	0.0172689368329188	-1
"GO:1903580"	"positive regulation of ATP metabolic process"	0.0036500339624741	0.0172689368329188	-1
"GO:0071407"	"cellular response to organic cyclic compound"	0.00371536852504234	0.0175596779924415	-1
"GO:0001101"	"response to acid chemical"	0.00373319953796379	0.0176255339355013	-1
"GO:0030279"	"negative regulation of ossification"	0.00381831951325609	0.0179980992839702	-1
"GO:0060688"	"regulation of morphogenesis of a branching structure"	0.0038200697131575	0.0179980992839702	-1
